category,product,star,comments
sac-dtdd,sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd,5,rất tốt ạ
sac-dtdd,sac-du-phong-10000mah-magnetic-typecpd-20w-innostyle-powermag-2in1-ia20pd,5,tốt
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,sạc s23ultra 1h10p là đầy pin rất ok
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,4,mới dùng thấy đúng như mô tả không biết thời gian dài thế nào
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,ổn áp nhé
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,tốt
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,tốt
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,sạc nhanh tốt đẹp gọn nhẹ
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,4,ok pin sạc rất tốt
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,tôt
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,4,tốt có mỗi cái sạc dt pin đầy không tự ngắt thôi
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,3,mình sài ss a22 4g mà sạc đc 1 lần đầy lần 2 đc 20 là hết rồi
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,sài rất ok
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,4,ok
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,mỏng bề ngoài hoàn thiện tốt sạc nhanh mang đi gọn và tiện dung lượng nhiều 
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,4,trước mắt thấy tốt 
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,sạc nhanh lắm
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,hai long
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,ok
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,ok
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,cam on
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,phuc vu totl
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,pin sạc nhanh 25w cho note 20ultra 5g các bạn lưu ý nên dùng cốc sạc samsung dòng sạc nhanh mới sạc đầy cục pin nhanh nha khoảng 6 tiếng chứ dùng cốc sạc khác có thể 8 10 tiếng 
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,4,ok
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,5,sạc rất nhanh sạc đầy pin đc cho 2 con iphone 13 và 14 thêm cả con ipod trêj cả tuyệt vời good good
sac-dtdd,pin-sac-du-phong-10000mah-type-c-pd-samsung-eb-p3400,4,sa c nhanh ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,hoi nặng và to
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,2,mọi người sử dung không biết như thế nào còn mình xoài sạc cứ ngắt kết nối sạc hoài không biết lổi do dây cáp hay tại cục sạc không biết nữa 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,cục sạc dự phòng này lúc trước tôi mua có 550k bây giờ lên 990k đang tính mua mà cao quá 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sản phẩm này dùng tốt lắm
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,okie
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,1,cục sạc bị rơi chuôi cắm sai mới được tháng bên đó không bảo hành dịch vụ bảo hành kém đổi lỗi cho người mua sài rất tệ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,2,sài được 3 tháng không hiểu sao thụt vào trong mang ra cửa hàng thì bảo do cắm vào mạnh tay lên bị khư không bảo hành chịu thật sự này là lỗi bên sản xuất mà bên của hàng không đảm bảo cho khách hàng
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,1,sạc lâu vô
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,nhân viên rất tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,hàng chính là ok rồi
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,tôi hài lòng về sản phẩm này
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,xạc tốt và nhanh
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,1,hàng về xài thời gian hay bị hư vặt xạc va dây xạc
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sản phẩm tốt mua được với giá rẻ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,1,tệ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất tốt ạ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,ổn ah
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sd tốt nha sạc xài lâu hết pin
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,dùng tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,1,ms mua đc 5 hôm9 10 mà đã bị thụt mất 1 cổng usb rùi ns chung là hoàn thiện bên trong có vẻ tệ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,1,nhân viên quảng cáo sạc 6 lần mà sạc lần rưỡi hết pin
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,khá ưng ý
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,1,xài tầm 8 tháng cắm chưa đc 20 lần đã có hiện tượng chân sạc thụt vô sâu k sạc đc cả 2 cổng
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sản phẩm tốt nma cầm hơi nặng tay
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,qua tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,đẹp đầm tay sạc được 3 lần cho máy 5000 chân sạc tốt 10 điểm
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,hiện tại sp xài rất tốt mua đồ tại tgdd rất yên tâm về chính sách bảo hành và đổi trả
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,1,mua được hơn 3 tháng nhưng hỏng 1 tháng trước giờ mới mang ra bảo hành nhưng nhân viên kêu lỗi chân sạc bị thụt vào sâu quá nên không bảo hành nói về đồ điện tử thì rất tin dùng ở đây nhưng lần này quá thấy vọng ạ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,3,sạc cho sạc bằng cổng type c rất nóng tình trạng vậy có đc bảo hành không
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,ok duoc
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,2,mua tháng 12 nói bảo hành 1 năm đem ra thì nói ko bảo hành kêu sửa tính tìên thì nói ở đây ko có sửa nếu biết jay thà mua ờ ngoài hư bỏ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,ok lắm nha
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,3,cho mình hỏi mình sạc pin cho cục sạc dự phòng bằng cổng này được k ạ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,3,mặc dù mua hàng cũ bảo hành 1 tháng nhưng sài cảm thấy ok mong mặc hàng không bị lỗi thôi
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,vo nhôm tốt xài thấy ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sạc thì ổn những mà nặng quá với sạc vào chậm
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,dùng sạc pin điện thoại thoại mãi không lo ve pin
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,1,mới mua 3 tháng bị hư 1 cổng đem ra bảo hành thì tgdd bảo hàng hết kho ko đổi mất niềm tin vào tgdd
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất tốt ạ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,dung lượng pin khủng dùng sạc cho viên pin điện thoại 4500mah sạc từ 20 tới 100 thì được 5 lần và 1 lần 17 thì cạn pin so với 0 sạc tới 100 thì được 3 lần và 1 lần 60 nếu sạc cho cục sạc dự phòng 20 000 mah vs type c thì khoản 6h30 đầy pin khá nhanh so với thông số ghi của nhà sản xuất nên có thể usb thì 10 12h với adapter 2a theo phán đoán là vậy vỏ pin dự phòng nhựa nhám nhỏ gọn dễ cầm nắm không bám mồ hôi sạch sẽ vẫn thấy mới khi xài thời gian lâu điểm chê là sạc pin cho cục dự phòng này adapter tỏa nhiệt hơi nóng nhé 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,3,sạc cho dư phong băng tyce rất nóng
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,chuẩn sạc nhanh dung lượng pin lớn vỏ pin nguyên khối kim loại rất đầm tay và chắc chắn 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,2,sạc hơn 40 tiếng mới đầy 20 000mah sạc cho ip 11 hơn 4 tiếng mới đầy không như quảng cáo trong khi đó cùng hãng loại 10 000mah sạc ip11 1 tiếng 45 đến 2 tiếng 10 đã đầy vừa nghe vừa sạc sạc pin thì 4 tiếng 30 đã dầy cho 10 000mah quá thất vọng 10 000mah và 20 000mah cùng 1 dây sạc và cóc sạc nguồn điện sạc cùng chỗ thời gian sạc chênh lệch quá cao 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sản phẩm tốt bền 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,3,admim cho mình hỏi là sao sạc này khi cắm vào đt thì chỉ sạc đc đến 80 pin là tự ngắn ko sạc tiếp đc z
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,cảm thây sản phẩm rất tốt 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,ghh
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sản phẩm dùng ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,2,cổng type c ko xạc pin được
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,có ip 11pro max tầm 10tr không shop
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sản phẩm sài tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sản phẩm rất tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất hài lòng
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,sản phẩm xài rất ok nếu được tặng dây cáp nữa thì hay biết mấy
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sạc nhanh nặng cực chắc chắn 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,tốt dung lượng pin đủ
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,3,xạc ko nhanh lắm
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sản phẩm rất tốt sạc nhanh điện thoại mình pin 5000 sạc được hơn 3lân đã thử nghiệm 1 thời gian để đánh giá chính xác cho mọi người biết
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,rất tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất hài lòng
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,xoai ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,tốt
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,sạc nhanh nói chung của hãng này xài đó giờ k có cái j chê nổi 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,hàng ok và chất lượng ạ 
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,tuyệt vời
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,4,rất ok
sac-dtdd,sac-phong-polymer-20000mah-type-c-pd-qc3-0-20w-xmobile-powerbox-jp218,5,rất tốt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,xài ok lắm
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sạc đỉnh dễ sợ dùng mấy sạc ko hết pin
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,chắc chắn và pin khá châu
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,tốt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,oke
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,2,giao cục sạc đả bốc hộp rách cho khách hàng hộp có dấu hiệu bốc ra không biết cục đả qua sử dụng hay chưa thấy giao hàng mà hộp đả bốc rách là k thích rồi
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,4,cũng tốt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,3,nhanh hết pin
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sạc ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,3,sản phẩm sạc lúc được lúc không
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,2,ko dùng được sạc ko vào ko sạc cho thiết bị nào được
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,pin sạc nhanh
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,ổn áp
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sản phẩm tốt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,2,sạc không dây hoạt động không ổn định sạc được một lúc là tự ngắt tầm chưa tới 1p đã tắt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,ok trong tầm giá
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,4,sản phẩm tốt trong tầm giá
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,cảm thấy sài rất ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,tốt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,3,sạc nhanh khá châm
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,tốt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sản phẩm trên cả tuyệt vời
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,4,chất lượng tốt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,4,nhỏ gọn dễ đem theo sp tốt mình rất thich mn nên mua nhé
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sản phẩm tốt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,1,không phải sạc magsafe nha quảng cáo thì có nhưng không phải nha
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,1,lừa khách hàng hay sao quảng cáo thì sạc magsafe như nhân viên hỗ trợ kĩ thuật thì nói chỉ là sạc từ vậy có phải chuẩn magsafe chưa
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,dùng ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,đã mua và dùng tốt nhé
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,dùng chung ốp magsafe của tgdđ rất tốt cho 5 sao 
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,2,mua đúng 3 tuanf lỏng chân sạc có đổi mới hay bảo hành gid khôgn tgdd mã đơn 00014so xxxx3985839 vui lòng phản hồi sớm cám ơn
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,3,sạc không cho samsung và iphone thấy máy bị nóng nhiều và pin cũng nóng trong hộp có khay đựng cáp mà không thấy có cáp đâu không có cáp typec_ typec
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sản phẩm tốt lắm
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,mình mua tại tgdd phường 1 trà vinh dùng rất ok sạc nhanh gọn nhẹ nhân viên thân thiện
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,ok lắm
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sp sài ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5, 
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,tuyệt vời
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,đã xài chuẩn bị mua thêm 1 cục cho gđ tự vấn nhiệt tình nv hôm đó tôi rất là hài lòng 
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sản phẩm rất tuyệt
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,2,sạc nhanh xuống pin
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sài ok
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,sư du ng tô t hô trơ sa c nhanh va sa c không dây loa nghe siêu trâ m to ro
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,5,cho em hỏi em mua cục sạc gần 1 tháng rồi l
sac-dtdd,pin-polymer-10000mah-khong-day-magnetic-type-c-xmobile-powerlite-p181p,3,sản phẩm bình phường sạch ko dây k đc nhạy cho lắm kén hãng hay gì đó sạc ss được mà ip thì vô yếu dùng sạc dây vẫn là chân lý nhân viên tgdd nhiệt tình
